TRN_OP_DATE,STA_CODE,GATE_IN_COMING_CNT,GATE_OUT_GOING_CNT
20251010,4210,3730,2759
20251010,4220,31987,32603
20251010,4250,1750,1596
20251010,4260,930,915
20251010,4270,464,414
20251010,4271,425,271
20251010,4272,5390,4144
20251010,4290,1237,1212
20251010,4300,1814,1780
20251010,4310,3654,4008
20251010,4320,1467,1549
20251010,4330,2522,2154
20251010,4340,18334,16698
20251010,4350,1532,1724
20251010,4360,1000,940
20251010,4370,1290,1447
20251010,4380,815,808
20251010,4390,611,664
20251010,4400,21058,20334
20251010,4410,910,803
20251010,4420,1797,1906
20251010,4430,1551,1538
20251010,4440,6205,5902
20251010,4450,671,756
20251010,4460,1427,1330
20251010,4470,124,141
20251010,5000,12551,12997
20251010,5010,310,290
20251010,5020,242,283
20251010,5030,1048,1098
20251010,5040,362,362
20251010,5050,4742,5507
20251010,5060,60,64
20251010,5070,513,543
20251010,5080,23,34
20251010,5090,613,658
20251010,5100,188,224
20251010,5110,87,159
20251010,5120,1231,1721
20251010,5130,95,10
20251010,5160,10,12
20251010,5190,183,212
20251010,5200,24,36
20251010,5210,478,543
20251010,5220,208,334
20251010,5230,810,769
20251010,5240,22,25
20251010,6000,6378,10199
20251010,6010,15,16
20251010,6020,260,363
20251010,6030,18,17
20251010,6040,3,6
20251010,6050,577,799
20251010,6060,4,4
20251010,6070,767,1512
20251010,6080,196,240
20251010,6090,7,9
20251010,6100,13,22
20251010,6110,1770,2514
20251010,6120,18,15
20251010,6130,1066,1743
20251010,6140,87,129
20251010,6150,55,53
20251010,6160,12014,11723
20251010,6170,210,185
20251010,6180,1998,2077
20251010,6190,16,22
20251010,6200,26,37
20251010,6210,79,93
20251010,6220,639,647
20251010,6230,14,16
20251010,6240,1014,456
20251010,6250,1322,1277
20251010,7000,16729,22258
20251010,7010,133,141
20251010,7020,11,16
20251010,7030,486,545
20251010,7040,22,20
20251010,7050,20,25
20251010,7060,367,365
20251010,7070,14,5
20251010,7080,9,3
20251010,7090,553,696
20251010,7100,161,186
20251010,7110,6,4
20251010,7120,451,584
20251010,7130,703,727
20251010,7150,548,563
20251010,7160,6038,6625
20251010,7170,148,177
20251010,7180,110,114
20251010,7190,5151,5679
20251010,7200,94,107
20251010,7210,2621,3227
20251010,7220,79,96
20251010,7230,1512,1757
20251010,7240,290,310
20251010,7250,72,121
20251010,7260,327,315
20251010,7270,686,360
20251010,7280,36,22
20251010,7290,2678,3203
20251010,7300,171,269
20251010,7310,900,1005
20251010,7320,441,648
20251010,7330,581,626
20251010,7331,50,35
20251010,7332,2106,2183
20251010,7333,119,143
20251010,7334,165,150
20251010,7335,624,676
20251010,7336,723,716
20251010,7350,1741,1650
20251010,7360,7203,8097
20251010,7361,197,258
20251010,7362,476,525
20251010,7380,691,676
20251010,7390,451,535
20251011,0900,11961,11510
20251011,0910,1288,1512
20251011,0920,2004,1988
20251011,0930,5534,5550
20251011,0940,2173,2101
20251011,0950,1941,1638
20251011,0960,10367,10621
20251011,0970,6330,6471
20251011,0980,14240,14815
20251011,0990,15242,15625
20251011,1000,66127,65576
20251011,1010,4655,4690
20251011,1020,26209,27286
20251011,1030,3186,2989
20251011,1040,14748,15157
20251011,1050,1328,1279
20251011,1060,1740,1615
20251011,1070,8734,8682
20251011,1075,2240,2252
20251011,1080,28186,30692
20251011,1090,8788,8951
20251011,1100,26946,29051
20251011,1110,5744,5739
20251011,1120,5132,5153
20251011,1130,2233,2171
20251011,1140,362,336
20251011,1150,1018,1038
20251011,1160,3831,3935
20251011,1170,6552,6543
20251011,1180,7271,7531
20251011,1190,1999,2156
20251011,1191,388,356
20251011,1192,1798,1994
20251011,1193,866,963
20251011,1194,4169,3547
20251011,1201,98,109
20251011,1202,282,196
20251011,1203,981,952
20251011,1204,277,264
20251011,1205,68,80
20251011,1206,142,199
20251011,1207,9,92
20251011,1208,1437,1389
20251011,1210,24187,24716
20251011,1220,1178,1178
20251011,1230,701,765
20251011,1240,357,329
20251011,1250,9656,9754
20251011,2110,88,69
20251011,2120,91,79
20251011,2130,831,851
20251011,2140,29,28
20251011,2150,1365,1371
20251011,2160,89,68
20251011,2170,935,879
20251011,2180,1653,1447
20251011,2190,439,370
20251011,2200,3492,3411
20251011,2210,118,106
20251011,2220,1782,1626
20251011,2230,3444,3286
20251011,2240,733,691
20251011,2250,864,739
20251011,2260,599,288
20251011,3140,427,407
20251011,3150,1211,1140
20251011,3160,5472,5427
20251011,3170,109,108
20251011,3180,1091,1077
20251011,3190,978,931
20251011,3210,559,585
20251011,3220,2633,2661
20251011,3230,10243,10236
20251011,3240,1080,1042
20251011,3250,3274,3224
20251011,3260,770,703
20251011,3270,3252,3236
20251011,3280,2990,3041
20251011,3290,1736,1651
20251011,3300,35931,37736
20251011,3310,2003,2045
20251011,3320,3351,3267
20251011,3330,953,912
20251011,3340,11268,10640
20251011,3350,724,977
20251011,3360,18058,18035
20251011,3370,1672,1657
20251011,3380,1075,962
20251011,3390,7876,7880
20251011,3400,545,560
20251011,3410,1203,1159
20251011,3420,2626,2535
20251011,3430,986,962
20251011,3431,20,14
20251011,3432,121,75
20251011,3433,5,6
20251011,3434,97,101
20251011,3435,80,61
20251011,3436,103,131
20251011,3450,925,876
20251011,3460,289,279
20251011,3470,6434,6447
20251011,3480,2424,2329
20251011,3490,157,132
20251011,4050,1895,1807
20251011,4060,2002,1944
20251011,4070,649,659
20251011,4080,12544,12240
20251011,4090,672,631
20251011,4100,232,232
20251011,4110,495,505
20251011,4120,5015,4959
20251011,4130,399,389
20251011,4140,556,532
20251011,4150,1324,1325
20251011,4160,173,174
20251011,4170,3323,3177
20251011,4180,928,885
20251011,4190,2086,2034
20251011,4200,3355,3158
20251011,4210,3057,2900
20251011,4220,29250,28929
20251011,4250,1547,1659
20251011,4260,879,908
20251011,4270,402,395
20251011,4271,279,245
20251011,4272,3611,3838
20251011,4290,1193,1143
20251011,4300,1782,1835
20251011,4310,3438,3725
20251011,4320,1353,1425
20251011,4330,2271,2126
20251011,4340,14561,15185
20251011,4350,1822,1982
20251011,4360,1009,920
20251011,4370,1344,1507
20251011,4380,912,932
20251011,4390,648,632
20251011,4400,20623,20181
20251011,4410,811,805
20251011,4420,1668,1822
20251011,4430,1262,1243
20251011,4440,5607,5596
20251011,4450,804,748
20251011,4460,1502,1458
20251011,4470,132,128
20251011,5000,12020,12014
20251011,5010,284,306
20251011,5020,242,231
20251011,5030,1104,1067
20251011,5040,335,330
20251011,5050,4959,4714
20251011,5060,57,40
20251011,5070,541,483
20251011,5080,25,36
20251011,5090,586,584
20251011,5100,188,191
20251011,5110,85,146
20251011,5120,1458,1285
20251011,5130,77,2
20251011,5160,16,5
20251011,5190,220,216
20251011,5200,28,33
20251011,5210,734,721
20251011,5220,259,222
20251011,5230,741,713
20251011,5240,17,24
20251011,6000,6040,5250
20251011,6010,10,12
20251011,6020,221,218
20251011,6030,31,27
20251011,6040,2,6
20251011,6050,704,554
20251011,6060,10,6
20251011,6070,1365,1086
20251011,6080,222,182
20251011,6090,7,6
20251011,6100,22,11
20251011,6110,1900,1587
20251011,6120,8,13
20251011,6130,1250,1110
20251011,6140,67,50
20251011,6150,55,47
20251011,6160,10892,9744
20251011,6170,167,110
20251011,6180,1353,1255
20251011,6190,18,18
20251011,6200,88,35
20251011,6210,102,101
20251011,6220,531,410
20251011,6230,27,11
20251011,6240,486,455
20251011,6250,1177,1041
20251011,7000,16948,15097
20251011,7010,161,112
20251011,7020,11,16
20251011,7030,431,374
20251011,7040,36,36
20251011,7050,25,33
20251011,7060,325,327
20251011,7070,4,6
20251011,7080,9,6
20251011,7090,620,631
20251011,7100,191,178
20251011,7110,5,10
20251011,7120,540,559
20251011,7130,681,729
20251011,7150,931,861
20251011,7160,6384,5941
20251011,7170,98,87
20251011,7180,131,117
20251011,7190,5263,5266
20251011,7200,165,170
20251011,7210,2954,2901
20251011,7220,88,82
20251011,7230,1686,1469
20251011,7240,353,332
20251011,7250,101,158
20251011,7260,363,333
20251011,7270,597,307
20251011,7280,63,47
20251011,7290,2897,3153
20251011,7300,181,266
20251011,7310,983,952
20251011,7320,408,619
20251011,7330,705,734
20251011,7331,29,9
20251011,7332,2471,2433
20251011,7333,124,210
20251011,7334,247,146
20251011,7335,753,848
20251011,7336,864,829
20251011,7350,2056,2003
20251011,7360,7580,8383
20251011,7361,184,237
20251011,7362,513,597
20251011,7380,748,784
20251011,7390,502,455
20251012,0900,10996,10410
20251012,0910,1194,1283
20251012,0920,1868,1670
20251012,0930,5271,5275
20251012,0940,1800,1916
20251012,0950,1615,1476
20251012,0960,7865,8563
20251012,0970,5088,5744
20251012,0980,13450,13868
20251012,0990,12779,14641
20251012,1000,61053,73721
20251012,1010,4207,4339
20251012,1020,25255,29115
20251012,1030,2716,2973
20251012,1040,14390,15790
20251012,1050,1126,1191
20251012,1060,1552,1578
20251012,1070,7902,7744
20251012,1075,2035,1994
20251012,1080,30691,29677
20251012,1090,8486,9177
20251012,1100,31314,32861
20251012,1110,5542,5545
20251012,1120,5191,5359
20251012,1130,2499,2419
20251012,1140,338,300
20251012,1150,913,998
20251012,1160,3918,3880
20251012,1170,7603,8541
20251012,1180,6853,6669
20251012,1190,1901,2291
20251012,1191,360,423
20251012,1192,1496,2808
20251012,1193,715,1504
20251012,1194,5878,3261
20251012,1201,92,76
20251012,1202,182,162
20251012,1203,717,704
20251012,1204,252,238
20251012,1205,94,72
20251012,1206,63,86
20251012,1207,22,48
20251012,1208,869,800
20251012,1210,26595,28083
20251012,1220,1185,1361
20251012,1230,725,562
20251012,1240,371,341
20251012,1250,10905,10043
20251012,2110,116,86
20251012,2120,78,66
20251012,2130,1015,1701
20251012,2140,19,15
20251012,2150,1046,941
20251012,2160,102,76
20251012,2170,1083,727
20251012,2180,1939,1469
20251012,2190,426,413
20251012,2200,4067,3140
20251012,2210,138,100
20251012,2220,2286,1640
20251012,2230,4410,4893
20251012,2240,836,720
20251012,2250,891,747
20251012,2260,872,276
20251012,3140,430,366
20251012,3150,1618,1329
20251012,3160,6085,5993
20251012,3170,127,168
20251012,3180,1192,1046
20251012,3190,1011,877
20251012,3210,623,503
20251012,3220,2717,2897
20251012,3230,12928,11160
20251012,3240,1050,1043
20251012,3250,3525,3499
20251012,3260,834,772
20251012,3270,3192,3077
20251012,3280,3618,3640
20251012,3290,1824,2060
20251012,3300,43473,42724
20251012,3310,1901,2306
20251012,3320,3015,3345
20251012,3330,1018,1031
20251012,3340,12257,14069
20251012,3350,686,1573
20251012,3360,21582,19854
20251012,3370,1878,1563
20251012,3380,1114,1054
20251012,3390,10194,7537
20251012,3400,764,513
20251012,3410,1304,1009
20251012,3420,3593,2413
20251012,3430,1385,950
20251012,3431,15,6
20251012,3432,128,98
20251012,3433,8,12
20251012,3434,50,67
20251012,3435,91,81
20251012,3436,71,81
20251012,3450,1238,819
20251012,3460,328,287
20251012,3470,8780,8330
20251012,3480,3568,2775
20251012,3490,204,167
20251012,4050,2057,2780
20251012,4060,2387,3482
20251012,4070,676,673
20251012,4080,16140,13897
20251012,4090,835,729
20251012,4100,385,197
20251012,4110,657,490
20251012,4120,6612,5221
20251012,4130,476,865
20251012,4140,654,488
20251012,4150,1519,1613
20251012,4160,166,148
20251012,4170,3581,3751
20251012,4180,945,1333
20251012,4190,2313,2754
20251012,4200,3623,4549
20251012,4210,2692,4470
20251012,4220,34099,35462
20251012,4250,1531,2396
20251012,4260,1141,1168
20251012,4270,427,437
20251012,4271,293,680
20251012,4272,5878,5185
20251012,4290,1279,2173
20251012,4300,1701,1819
20251012,4310,3840,4634
20251012,4320,1221,1522
20251012,4330,2460,3270
20251012,4340,19294,22140
20251012,4350,1428,1437
20251012,4360,949,904
20251012,4370,1318,1405
20251012,4380,719,844
20251012,4390,696,561
20251012,4400,21695,20894
20251012,4410,883,859
20251012,4420,1578,1783
20251012,4430,1493,1426
20251012,4440,7092,7597
20251012,4450,785,761
20251012,4460,1370,1366
20251012,4470,131,143
20251012,5000,14446,13883
20251012,5010,256,295
20251012,5020,290,209
20251012,5030,1281,1037
20251012,5040,386,319
20251012,5050,6448,4732
20251012,5060,62,47
20251012,5070,591,547
20251012,5080,34,12
20251012,5090,748,510
20251012,5100,271,171
20251012,5110,133,185
20251012,5120,1982,1285
20251012,5130,80,2
20251012,5140,0,1
20251012,5160,6,3
20251012,5190,427,275
20251012,5200,51,22
20251012,5210,640,494
20251012,5220,346,182
20251012,5230,1056,1540
20251012,5240,32,37
20251012,6000,13727,8614
20251012,6010,4,4
20251012,6020,466,186
20251012,6030,32,19
20251012,6040,5,2
20251012,6050,1241,701
20251012,6060,9,6
20251012,6070,1483,799
20251012,6080,359,395
20251012,6090,10,6
20251012,6100,21,10
20251012,6110,2960,1862
20251012,6120,13,14
20251012,6130,1792,855
20251012,6140,126,55
20251012,6150,29,11
20251012,6160,5965,4785
20251012,6170,86,64
20251012,6180,1036,908
20251012,6190,28,6
20251012,6200,47,21
20251012,6210,59,52
20251012,6220,612,534
20251012,6230,18,13
20251012,6240,371,1569
20251012,6250,1063,1010
20251012,7000,25643,18381
20251012,7010,120,156
20251012,7020,15,8
20251012,7030,473,309
20251012,7040,22,29
20251012,7050,21,14
20251012,7060,301,293
20251012,7070,5,5
20251012,7080,4,1
20251012,7090,678,473
20251012,7100,157,113
20251012,7110,9,9
20251012,7120,465,459
20251012,7130,679,664
20251012,7150,471,456
20251012,7160,6381,5599
20251012,7170,15,22
20251012,7180,134,98
20251012,7190,5338,5116
20251012,7200,117,99
20251012,7210,2269,2003
20251012,7220,72,50
20251012,7230,1381,997
20251012,7240,302,216
20251012,7250,167,148
20251012,7260,315,264
20251012,7270,393,168
20251012,7280,57,27
20251012,7290,1840,1733
20251012,7300,191,202
20251012,7310,840,860
20251012,7320,364,404
20251012,7330,375,474
20251012,7331,75,29
20251012,7332,1642,1566
20251012,7333,65,157
20251012,7334,192,62
20251012,7335,487,445
20251012,7336,353,395
20251012,7350,1244,1213
20251012,7360,5685,6132
20251012,7361,120,121
20251012,7362,273,295
20251012,7380,579,592
20251012,7390,395,410
20251013,0900,8911,8728
20251013,0910,1554,1564
20251013,0920,2589,2302
20251013,0930,6948,6970
20251013,0940,2925,3006
20251013,0950,2759,2113
20251013,0960,11522,12201
20251013,0970,14255,14537
20251013,0980,17619,18177
20251013,0990,19739,20500
20251013,1000,59030,61588
20251013,1010,5348,5027
20251013,1020,23968,24844
20251013,1030,4160,4299
20251013,1040,14989,15275
20251013,1050,1588,1610
20251013,1060,1867,1772
20251013,1070,8750,8756
20251013,1075,2340,2308
20251013,1080,26370,27298
20251013,1090,10579,10511
20251013,1100,22568,23831
20251013,1110,6502,6213
20251013,1120,5673,5303
20251013,1130,1938,1869
20251013,1140,520,500
20251013,1150,1153,1161
20251013,1160,3855,3730
20251013,1170,6245,6424
20251013,1180,6931,6803
20251013,1190,3476,3454
20251013,1191,387,410
20251013,1192,1980,2360
20251013,1193,792,956
20251013,1194,4356,3844
20251013,1201,84,75
20251013,1202,210,177
20251013,1203,577,574
20251013,1204,171,152
20251013,1205,45,44
20251013,1206,13,12
20251013,1207,8,29
20251013,1208,168,164
20251013,1210,18204,18860
20251013,1220,1726,1658
20251013,1230,704,685
20251013,1240,358,327
20251013,1250,9582,9553
20251013,2110,70,52
20251013,2120,73,90
20251013,2130,1259,1248
20251013,2140,35,29
20251013,2150,571,575
20251013,2160,49,52
20251013,2170,832,739
20251013,2180,1709,1480
20251013,2190,318,291
20251013,2200,2542,2334
20251013,2210,107,99
20251013,2220,1538,1237
20251013,2230,2561,2692
20251013,2240,521,455
20251013,2250,795,713
20251013,2260,815,210
20251013,3140,408,368
20251013,3150,952,1082
20251013,3160,5927,5859
20251013,3170,158,168
20251013,3180,826,827
20251013,3190,803,675
20251013,3210,430,382
20251013,3220,2584,2569
20251013,3230,7604,7071
20251013,3240,1152,1086
20251013,3250,2461,2475
20251013,3260,802,712
20251013,3270,3046,2903
20251013,3280,2221,2054
20251013,3290,1494,1543
20251013,3300,20389,20030
20251013,3310,1977,1980
20251013,3320,3375,3350
20251013,3330,563,521
20251013,3340,7407,8047
20251013,3350,559,1168
20251013,3360,13066,11870
20251013,3370,1212,1113
20251013,3380,843,759
20251013,3390,7729,6846
20251013,3400,641,566
20251013,3410,1127,1048
20251013,3420,2542,2219
20251013,3430,960,907
20251013,3431,4,8
20251013,3432,65,82
20251013,3433,4,8
20251013,3434,23,29
20251013,3435,48,34
20251013,3436,19,24
20251013,3450,801,673
20251013,3460,219,229
20251013,3470,4918,5066
20251013,3480,1942,1675
20251013,3490,138,132
20251013,4050,1908,2103
20251013,4060,1570,2261
20251013,4070,852,861
20251013,4080,9272,8876
20251013,4090,659,666
20251013,4100,178,157
20251013,4110,572,508
20251013,4120,5440,5230
20251013,4130,797,781
20251013,4140,610,549
20251013,4150,1306,1317
20251013,4160,217,234
20251013,4170,3413,3529
20251013,4180,1694,1634
20251013,4190,2256,2348
20251013,4200,3073,3305
20251013,4210,4358,4708
20251013,4220,23244,24044
20251013,4250,1354,1576
20251013,4260,851,828
20251013,4270,389,401
20251013,4271,501,736
20251013,4272,3313,2762
20251013,4290,2283,2158
20251013,4300,1791,1827
20251013,4310,2939,3158
20251013,4320,1333,1473
20251013,4330,2467,2602
20251013,4340,11871,12626
20251013,4350,887,818
20251013,4360,1139,1111
20251013,4370,1657,1605
20251013,4380,507,541
20251013,4390,712,718
20251013,4400,14246,14195
20251013,4410,1006,953
20251013,4420,2095,1945
20251013,4430,1674,1556
20251013,4440,6147,5683
20251013,4450,769,774
20251013,4460,1379,1348
20251013,4470,182,156
20251013,5000,10875,11154
20251013,5010,300,383
20251013,5020,266,230
20251013,5030,1057,1100
20251013,5040,303,291
20251013,5050,4360,3893
20251013,5060,222,190
20251013,5070,676,595
20251013,5080,48,40
20251013,5090,645,549
20251013,5100,231,203
20251013,5110,78,159
20251013,5120,1236,966
20251013,5130,79,0
20251013,5160,1,1
20251013,5190,212,198
20251013,5200,29,21
20251013,5210,553,516
20251013,5220,160,136
20251013,5230,800,1063
20251013,5240,31,23
20251013,6000,6229,4892
20251013,6010,2,3
20251013,6020,297,290
20251013,6030,68,64
20251013,6040,12,6
20251013,6050,709,599
20251013,6060,12,13
20251013,6070,662,673
20251013,6080,288,162
20251013,6090,9,3
20251013,6100,21,13
20251013,6110,1710,1418
20251013,6120,9,15
20251013,6130,908,904
20251013,6140,72,61
20251013,6150,22,14
20251013,6160,3661,3189
20251013,6170,79,92
20251013,6180,649,556
20251013,6190,33,26
20251013,6200,21,24
20251013,6210,71,77
20251013,6220,431,393
20251013,6230,21,30
20251013,6240,297,804
20251013,6250,905,712
20251013,7000,11064,10295
20251013,7010,170,168
20251013,7020,18,12
20251013,7030,424,330
20251013,7040,18,38
20251013,7050,41,46
20251013,7060,756,735
20251013,7070,5,6
20251013,7080,12,12
20251013,7090,825,736
20251013,7100,222,234
20251013,7110,15,10
20251013,7120,510,568
20251013,7130,646,735
20251013,7150,538,489
20251013,7160,4116,3984
20251013,7170,41,36
20251013,7180,163,143
20251013,7190,3691,3655
20251013,7200,152,148
20251013,7210,1467,1410
20251013,7220,104,101
20251013,7230,1094,1111
20251013,7240,98,88
20251013,7250,82,106
20251013,7260,201,171
20251013,7270,170,146
20251013,7280,15,12
20251013,7290,778,708
20251013,7300,151,191
20251013,7310,742,752
20251013,7320,164,196
20251013,7330,90,141
20251013,7331,26,20
20251013,7332,983,877
20251013,7333,14,14
20251013,7334,28,30
20251013,7335,189,162
20251013,7336,156,161
20251013,7350,510,595
20251013,7360,4533,4785
20251013,7361,29,28
20251013,7362,81,121
20251013,7380,823,729
20251013,7390,578,626
20251014,0900,9004,8503
20251014,0910,1540,1615
20251014,0920,2640,2265
20251014,0930,7067,7023
20251014,0940,2956,2987
20251014,0950,2768,2216
20251014,0960,11741,12452
20251014,0970,14446,14643
20251014,0980,17305,17977
20251014,0990,19794,20084
20251014,1000,57098,56649
20251014,1010,5454,5204
20251014,1020,23410,23273
20251014,1030,4140,4069
20251014,1040,14460,14648
20251014,1050,1573,1572
20251014,1060,1847,1765
20251014,1070,8678,8741
20251014,1075,2332,2404
20251014,1080,25520,26477
20251014,1090,10814,10370
20251014,1100,21426,22011
20251014,1110,6320,6215
20251014,1120,5625,5206
20251014,1130,1805,1861
20251014,1140,471,467
20251014,1150,1177,1202
20251014,1160,3685,3705
20251014,1170,5769,5973
20251014,1180,6663,6486
20251014,1190,3470,3516
20251014,1191,352,370
20251014,1192,1997,2059
20251014,1193,733,804
20251014,1194,3709,3653
20251014,1201,88,88
20251014,1202,209,173
20251014,1203,670,660
20251014,1204,144,121
20251014,1205,50,46
20251014,1206,19,59
20251014,1207,7,44
20251014,1208,314,273
20251014,1210,16641,16685
20251014,1220,1787,1615
20251014,1230,638,632
20251014,1240,369,364
20251014,1250,8849,8863
20251014,2110,58,45
20251014,2120,69,76
20251014,2130,1163,1184
20251014,2140,27,23
20251014,2150,594,611
20251014,2160,63,95
20251014,2170,783,793
20251014,2180,1664,1536
20251014,2190,350,313
20251014,2200,2243,2504
20251014,2210,105,104
20251014,2220,1231,1151
20251014,2230,2153,2136
20251014,2240,434,444
20251014,2250,747,732
20251014,2260,1035,224
20251014,3140,390,388
20251014,3150,871,929
20251014,3160,5576,5479
20251014,3170,168,155
20251014,3180,808,795
20251014,3190,754,728
20251014,3210,389,379
20251014,3220,2476,2406
20251014,3230,6387,6776
20251014,3240,1108,1044
20251014,3250,2267,2327
20251014,3260,747,752
20251014,3270,3052,3074
20251014,3280,2013,2080
20251014,3290,1359,1379
20251014,3300,16810,16577
20251014,3310,1888,1941
20251014,3320,3373,3168
20251014,3330,552,547
20251014,3340,6764,6745
20251014,3350,576,1388
20251014,3360,11004,10797
20251014,3370,1052,1067
20251014,3380,770,739
20251014,3390,6676,6643
20251014,3400,582,551
20251014,3410,1050,1048
20251014,3420,2127,2073
20251014,3430,903,867
20251014,3431,14,13
20251014,3432,68,54
20251014,3433,5,1
20251014,3434,44,37
20251014,3435,43,49
20251014,3436,30,33
20251014,3450,698,761
20251014,3460,210,214
20251014,3470,4336,4298
20251014,3480,1627,1580
20251014,3490,117,116
20251014,4050,1748,1766
20251014,4060,1462,1594
20251014,4070,761,769
20251014,4080,7830,7682
20251014,4090,543,555
20251014,4100,168,146
20251014,4110,540,519
20251014,4120,4895,4848
20251014,4130,740,681
20251014,4140,587,529
20251014,4150,1175,1172
20251014,4160,191,189
20251014,4170,3281,3319
20251014,4180,1646,1524
20251014,4190,2132,2093
20251014,4200,2795,2924
20251014,4210,4207,4089
20251014,4220,19935,20283
20251014,4250,1411,1359
20251014,4260,718,758
20251014,4270,369,355
20251014,4271,573,606
20251014,4272,2236,2104
20251014,4290,2242,2138
20251014,4300,1748,1799
20251014,4310,2541,2875
20251014,4320,1315,1387
20251014,4330,2317,2309
20251014,4340,9861,9791
20251014,4350,818,761
20251014,4360,1017,1115
20251014,4370,1575,1611
20251014,4380,424,457
20251014,4390,625,686
20251014,4400,12480,12367
20251014,4410,950,994
20251014,4420,2004,1892
20251014,4430,1546,1497
20251014,4440,5304,5163
20251014,4450,753,785
20251014,4460,1301,1327
20251014,4470,167,166
20251014,5000,9643,9575
20251014,5010,337,341
20251014,5020,227,213
20251014,5030,1015,990
20251014,5040,295,304
20251014,5050,3636,3745
20251014,5060,225,195
20251014,5070,613,580
20251014,5080,42,44
20251014,5090,606,585
20251014,5100,204,202
20251014,5110,74,191
20251014,5120,880,890
20251014,5130,114,3
20251014,5160,2,2
20251014,5190,204,183
20251014,5200,17,22
20251014,5210,569,582
20251014,5220,119,130
20251014,5230,505,573
20251014,5240,19,18
20251014,6000,4035,4101
20251014,6010,5,4
20251014,6020,205,183
20251014,6030,62,54
20251014,6040,7,11
20251014,6050,622,578
20251014,6060,13,8
20251014,6070,566,554
20251014,6080,178,151
20251014,6090,5,4
20251014,6100,10,9
20251014,6110,1368,1210
20251014,6120,18,10
20251014,6130,752,750
20251014,6140,61,62
20251014,6150,11,15
20251014,6160,2764,2615
20251014,6170,83,100
20251014,6180,623,547
20251014,6190,23,29
20251014,6200,15,5
20251014,6210,73,66
20251014,6220,378,338
20251014,6230,18,28
20251014,6240,272,308
20251014,6250,691,680
20251014,7000,8349,8524
20251014,7010,151,157
20251014,7020,21,17
20251014,7030,347,322
20251014,7040,17,25
20251014,7050,49,46
20251014,7060,781,783
20251014,7070,5,10
20251014,7080,6,9
20251014,7090,833,787
20251014,7100,175,191
20251014,7110,12,6
20251014,7120,511,538
20251014,7130,649,692
20251014,7150,472,477
20251014,7160,3934,3767
20251014,7170,37,43
20251014,7180,189,179
20251014,7190,3595,3380
20251014,7200,136,139
20251014,7210,1306,1402
20251014,7220,102,115
20251014,7230,1107,1114
20251014,7240,70,78
20251014,7250,86,56
20251014,7260,164,152
20251014,7270,190,148
20251014,7280,30,22
20251014,7290,752,814
20251014,7300,157,174
20251014,7310,822,827
20251014,7320,126,125
20251014,7330,83,192
20251014,7331,11,4
20251014,7332,665,759
20251014,7333,26,24
20251014,7334,61,45
20251014,7335,235,185
20251014,7336,276,291
20251014,7350,438,352
20251014,7360,4199,4511
20251014,7361,52,39
20251014,7362,186,181
20251014,7380,846,814
20251014,7390,615,641
20251015,0900,9580,9199
20251015,0910,1596,1674
20251015,0920,2659,2323
20251015,0930,7126,6949
20251015,0940,2949,3011
20251015,0950,2846,2122
20251015,0960,11845,12557
20251015,0970,14567,14762
20251015,0980,17702,18359
20251015,0990,19940,20373
20251015,1000,58443,57524
20251015,1010,5478,5374
20251015,1020,23554,23534
20251015,1030,4305,4128
20251015,1040,14593,14862
20251015,1050,1616,1573
20251015,1060,1837,1748
20251015,1070,8699,8848
20251015,1075,2388,2443
20251015,1080,25815,26342
20251015,1090,10714,10462
20251015,1100,21573,22066
20251015,1110,6431,6288
20251015,1120,5475,5194
20251015,1130,1807,1823
20251015,1140,476,482
20251015,1150,1157,1178
20251015,1160,3753,3834
20251015,1170,5741,5979
20251015,1180,6806,6730
20251015,1190,3572,3515
20251015,1191,389,359
20251015,1192,2017,2069
20251015,1193,856,891
20251015,1194,3586,3784
20251015,1201,69,69
20251015,1202,209,178
20251015,1203,613,585
20251015,1204,163,161
20251015,1205,51,45
20251015,1206,32,39
20251015,1207,4,28
20251015,1208,243,233
20251015,1210,17713,17288
20251015,1220,1764,1630
20251015,1230,652,684
20251015,1240,356,361
20251015,1250,9108,9126
20251015,2110,60,52
20251015,2120,77,85
20251015,2130,1260,1208
20251015,2140,44,40
20251015,2150,584,561
20251015,2160,70,70
20251015,2170,721,732
20251015,2180,1652,1579
20251015,2190,307,301
20251015,2200,2375,2328
20251015,2210,93,101
20251015,2220,1178,1180
20251015,2230,2188,2221
20251015,2240,512,498
20251015,2250,780,769
20251015,2260,256,217
20251015,3140,393,397
20251015,3150,931,959
20251015,3160,5701,5646
20251015,3170,154,162
20251015,3180,771,754
20251015,3190,700,689
20251015,3210,362,348
20251015,3220,2507,2548
20251015,3230,6301,6794
20251015,3240,1104,1040
20251015,3250,2361,2417
20251015,3260,759,769
20251015,3270,2956,2942
20251015,3280,1995,2016
20251015,3290,1398,1449
20251015,3300,17695,17017
20251015,3310,1915,1982
20251015,3320,3530,3310
20251015,3330,544,546
20251015,3340,6980,6705
20251015,3350,598,656
20251015,3360,11274,11451
20251015,3370,1045,1130
20251015,3380,790,818
20251015,3390,6824,6965
20251015,3400,590,553
20251015,3410,1089,1067
20251015,3420,2151,2143
20251015,3430,894,906
20251015,3431,6,9
20251015,3432,73,58
20251015,3433,6,5
20251015,3434,23,19
20251015,3435,34,58
20251015,3436,40,42
20251015,3450,667,632
20251015,3460,187,186
20251015,3470,4076,4049
20251015,3480,1623,1578
